Order ID,Order Date,State,Region,Category,Sub-Category,Sales,Quantity,Profit
07274-IND,2023-11-22,Maharashtra,West,Furniture,Bookcases,13102.28,7,1149.83
07275-IND,2023-12-22,Maharashtra,West,Office Supplies,Pens,16390.48,2,3576.2
07276-IND,2023-08-20,Uttar Pradesh,North,Office Supplies,Binders,4485.03,10,1174.5
07277-IND,2023-12-30,Maharashtra,West,Office Supplies,Paper,13227.32,5,2724.68
07278-IND,2023-05-12,Rajasthan,North,Office Supplies,Binders,7374.98,6,559.35
07279-IND,2023-04-19,Gujarat,West,Office Supplies,Binders,12084.22,4,1629.07
07280-IND,2023-07-04,Rajasthan,North,Office Supplies,Paper,16178.98,9,1164.99
07281-IND,2023-12-17,Gujarat,West,Office Supplies,Pens,5537.28,8,773.65
07282-IND,2023-09-17,Delhi,North,Furniture,Tables,1214.73,1,307.95
07283-IND,2023-04-20,Karnataka,South,Furniture,Bookcases,2044.57,6,361.26
07284-IND,2023-08-27,Karnataka,South,Technology,Laptops,16898.81,9,4942.45
07285-IND,2023-12-17,West Bengal,East,Technology,Accessories,19263.76,4,3502.63
07286-IND,2023-05-27,Karnataka,South,Office Supplies,Pens,921.0,9,236.94
07287-IND,2023-11-05,Delhi,North,Furniture,Tables,13390.25,5,1342.2
07288-IND,2023-05-15,West Bengal,East,Furniture,Tables,5703.59,5,707.8
07289-IND,2023-12-05,Tamil Nadu,South,Furniture,Tables,12932.34,1,1344.89
07290-IND,2023-07-17,Rajasthan,North,Technology,Accessories,1324.37,4,127.37
07291-IND,2023-07-16,Tamil Nadu,South,Furniture,Tables,15389.82,10,4142.36
07292-IND,2023-06-05,Delhi,North,Office Supplies,Pens,18457.5,3,1942.76
07293-IND,2024-01-01,Maharashtra,West,Furniture,Chairs,1942.38,6,413.25
07294-IND,2023-09-29,Rajasthan,North,Office Supplies,Binders,6636.39,2,347.1
07295-IND,2023-10-12,Maharashtra,West,Furniture,Tables,14649.78,9,4054.96
07296-IND,2023-05-22,Karnataka,South,Office Supplies,Paper,16176.62,9,3531.79
07297-IND,2023-12-19,West Bengal,East,Technology,Laptops,17918.77,1,3048.68
07298-IND,2023-11-15,Uttar Pradesh,North,Technology,Laptops,5762.38,10,850.92
07299-IND,2023-09-17,West Bengal,East,Technology,Phones,14856.5,7,1435.1
07300-IND,2023-07-21,Uttar Pradesh,North,Office Supplies,Paper,5835.01,5,540.86
07301-IND,2023-03-01,Maharashtra,West,Furniture,Tables,15564.38,4,1600.17
07302-IND,2023-02-25,Delhi,North,Furniture,Tables,6791.79,7,1085.19
07303-IND,2023-03-12,Gujarat,West,Technology,Phones,1478.85,9,89.87
07304-IND,2023-07-25,Delhi,North,Technology,Accessories,18042.78,10,1651.09
07305-IND,2023-07-23,Uttar Pradesh,North,Office Supplies,Paper,7329.15,4,1349.66
07306-IND,2023-07-14,Gujarat,West,Technology,Phones,16954.74,10,1750.24
07307-IND,2023-05-14,Delhi,North,Office Supplies,Pens,19798.86,7,4797.08
07308-IND,2023-01-17,Rajasthan,North,Technology,Phones,13605.06,4,3502.87
07309-IND,2023-03-19,Maharashtra,West,Furniture,Chairs,14989.87,4,1783.17
07310-IND,2023-02-13,Rajasthan,North,Technology,Phones,1706.94,2,479.74
07311-IND,2023-10-02,Rajasthan,North,Office Supplies,Binders,4308.88,6,1066.7
07312-IND,2023-11-03,Uttar Pradesh,North,Office Supplies,Paper,10016.57,3,985.27
07313-IND,2023-04-08,Karnataka,South,Office Supplies,Pens,11024.94,4,1375.15
07314-IND,2023-05-31,Tamil Nadu,South,Furniture,Tables,8317.73,7,2464.61
07315-IND,2023-11-04,Gujarat,West,Furniture,Chairs,18138.2,2,4276.87
07316-IND,2023-09-17,West Bengal,East,Furniture,Bookcases,17254.61,9,4405.74
07317-IND,2023-02-01,Uttar Pradesh,North,Office Supplies,Binders,4005.04,3,1042.53
07318-IND,2023-02-28,Karnataka,South,Office Supplies,Binders,19529.97,7,5768.57
07319-IND,2023-11-20,Karnataka,South,Furniture,Tables,4595.06,9,1281.0
07320-IND,2023-09-18,Maharashtra,West,Technology,Phones,18492.16,7,1400.2
07321-IND,2023-07-08,Karnataka,South,Office Supplies,Pens,5488.57,6,635.19
07322-IND,2023-07-03,Gujarat,West,Technology,Laptops,937.01,6,252.61
07323-IND,2023-10-05,Maharashtra,West,Office Supplies,Paper,908.14,10,263.41
07324-IND,2023-05-06,West Bengal,East,Technology,Laptops,13830.1,8,2792.27
07325-IND,2023-05-20,Gujarat,West,Furniture,Tables,17354.54,7,4390.42
07326-IND,2023-12-28,Rajasthan,North,Technology,Phones,4760.91,4,1325.68
07327-IND,2023-01-28,Delhi,North,Technology,Phones,13478.39,8,3659.91
07328-IND,2023-09-17,West Bengal,East,Furniture,Tables,6494.7,2,874.3
07329-IND,2023-04-09,West Bengal,East,Office Supplies,Paper,14946.39,8,1015.04
07330-IND,2023-09-14,Rajasthan,North,Office Supplies,Binders,8922.96,3,1676.25
07331-IND,2023-06-23,Delhi,North,Technology,Phones,10865.08,7,591.69
07332-IND,2023-07-02,Delhi,North,Office Supplies,Paper,1329.58,1,342.12
07333-IND,2023-02-26,West Bengal,East,Office Supplies,Paper,17278.26,5,2109.43
07334-IND,2023-02-27,Maharashtra,West,Office Supplies,Pens,5105.15,1,622.12
07335-IND,2023-02-28,Delhi,North,Office Supplies,Binders,19280.07,4,4054.2
07336-IND,2023-04-13,Uttar Pradesh,North,Furniture,Chairs,3094.57,4,661.3
07337-IND,2023-02-14,Tamil Nadu,South,Technology,Laptops,8489.46,6,2161.85
07338-IND,2023-08-06,Uttar Pradesh,North,Technology,Laptops,6601.17,10,1196.25
07339-IND,2023-02-22,Karnataka,South,Technology,Phones,3994.67,9,262.53
07340-IND,2023-12-12,Uttar Pradesh,North,Technology,Accessories,19175.3,7,5717.59
07341-IND,2023-08-01,Maharashtra,West,Furniture,Tables,5463.08,10,1120.83
07342-IND,2023-04-08,Karnataka,South,Technology,Phones,1554.8,4,243.8
07343-IND,2023-12-16,Rajasthan,North,Technology,Laptops,5846.47,4,1041.98
07344-IND,2023-12-18,Maharashtra,West,Furniture,Bookcases,15047.82,10,2288.29
07345-IND,2023-06-30,Uttar Pradesh,North,Technology,Laptops,7795.77,1,1369.85
07346-IND,2023-09-06,Tamil Nadu,South,Technology,Phones,2793.63,4,407.35
07347-IND,2023-02-14,West Bengal,East,Furniture,Chairs,5198.1,3,675.78
07348-IND,2023-06-19,Uttar Pradesh,North,Furniture,Bookcases,19834.3,6,1018.04
07349-IND,2023-12-28,Rajasthan,North,Office Supplies,Binders,9974.66,10,734.17
07350-IND,2023-10-28,Gujarat,West,Office Supplies,Binders,1890.41,8,220.44
07351-IND,2023-11-17,Maharashtra,West,Furniture,Bookcases,14945.72,10,4039.6
07352-IND,2023-04-01,Maharashtra,West,Furniture,Tables,13810.78,2,2228.23
07353-IND,2023-12-13,Tamil Nadu,South,Office Supplies,Paper,520.26,3,80.39
07354-IND,2023-05-10,Gujarat,West,Office Supplies,Binders,2245.65,8,165.4
07355-IND,2023-03-25,Tamil Nadu,South,Technology,Accessories,9248.13,7,1272.21
07356-IND,2023-03-17,Rajasthan,North,Office Supplies,Paper,18411.82,4,3243.98
07357-IND,2023-04-27,Rajasthan,North,Office Supplies,Binders,11878.17,6,3378.96
07358-IND,2023-05-13,Karnataka,South,Technology,Accessories,9097.35,2,1006.97
07359-IND,2023-12-17,Karnataka,South,Furniture,Tables,1484.67,10,266.39
07360-IND,2023-10-25,Uttar Pradesh,North,Office Supplies,Paper,10968.85,5,1811.25
07361-IND,2023-04-27,Maharashtra,West,Furniture,Tables,7152.85,2,655.87
07362-IND,2023-11-19,Karnataka,South,Furniture,Tables,13086.88,7,1695.83
07363-IND,2023-05-15,West Bengal,East,Office Supplies,Paper,15462.04,2,3839.97
07364-IND,2023-07-18,Maharashtra,West,Furniture,Bookcases,10497.12,6,1618.71
07365-IND,2023-06-21,Karnataka,South,Office Supplies,Paper,12809.5,2,3769.93
07366-IND,2023-09-06,Maharashtra,West,Furniture,Bookcases,8419.86,7,861.63
07367-IND,2023-04-14,Delhi,North,Office Supplies,Pens,11049.4,8,761.8
07368-IND,2023-04-02,Tamil Nadu,South,Furniture,Bookcases,2366.94,2,188.03
07369-IND,2023-11-29,Maharashtra,West,Technology,Accessories,6546.41,7,1194.78
07370-IND,2023-09-24,Maharashtra,West,Office Supplies,Paper,1806.15,9,432.97
07371-IND,2023-09-07,West Bengal,East,Furniture,Chairs,16127.18,8,2292.72
07372-IND,2023-02-14,Gujarat,West,Office Supplies,Paper,1108.8,9,80.53
07373-IND,2023-06-01,Rajasthan,North,Furniture,Bookcases,2175.26,1,408.17
07374-IND,2023-06-17,West Bengal,East,Technology,Phones,8746.55,9,2316.6
07375-IND,2023-08-22,Uttar Pradesh,North,Office Supplies,Pens,17054.08,4,1156.69
07376-IND,2023-11-09,Delhi,North,Office Supplies,Binders,1273.26,1,115.44
07377-IND,2023-04-26,Gujarat,West,Office Supplies,Binders,12507.24,8,2578.23
07378-IND,2023-03-08,Uttar Pradesh,North,Office Supplies,Pens,18265.35,9,1000.62
07379-IND,2023-11-18,Karnataka,South,Office Supplies,Paper,11728.77,1,2529.2
07380-IND,2023-04-05,Tamil Nadu,South,Technology,Phones,5061.19,10,378.7
07381-IND,2023-10-18,Maharashtra,West,Furniture,Tables,18756.1,7,1728.06
07382-IND,2023-11-21,Tamil Nadu,South,Office Supplies,Binders,2210.23,4,122.71
07383-IND,2023-03-19,West Bengal,East,Office Supplies,Binders,8619.28,2,1414.9
07384-IND,2023-02-08,Delhi,North,Office Supplies,Paper,11759.27,1,1169.72
07385-IND,2023-10-26,Tamil Nadu,South,Furniture,Tables,1243.81,4,80.49
07386-IND,2023-04-03,West Bengal,East,Furniture,Bookcases,11881.38,4,1479.19
07387-IND,2023-07-29,Delhi,North,Technology,Accessories,8066.16,10,848.16
07388-IND,2023-01-28,Maharashtra,West,Furniture,Bookcases,13562.94,1,3426.3
07389-IND,2023-04-21,Uttar Pradesh,North,Technology,Phones,12405.62,5,1243.72
07390-IND,2023-08-07,Karnataka,South,Office Supplies,Paper,10931.4,1,549.02
07391-IND,2023-07-15,Maharashtra,West,Office Supplies,Paper,9047.72,10,605.87
07392-IND,2023-09-20,Tamil Nadu,South,Office Supplies,Binders,6511.37,2,404.91
07393-IND,2023-05-11,Uttar Pradesh,North,Office Supplies,Pens,9458.34,9,2811.37
07394-IND,2023-04-15,Maharashtra,West,Furniture,Chairs,7864.77,3,2020.12
07395-IND,2023-08-20,Uttar Pradesh,North,Furniture,Tables,13028.78,6,2073.76
07396-IND,2023-12-13,Karnataka,South,Office Supplies,Binders,1420.52,9,92.44
07397-IND,2023-04-09,Maharashtra,West,Furniture,Bookcases,16738.29,4,4259.13
07398-IND,2023-03-30,Delhi,North,Furniture,Tables,3405.33,10,733.74
07399-IND,2023-11-21,Uttar Pradesh,North,Office Supplies,Binders,8607.87,6,2452.96
07400-IND,2023-11-02,Uttar Pradesh,North,Furniture,Chairs,14033.97,2,840.87
07401-IND,2023-02-16,Gujarat,West,Technology,Phones,4519.21,2,514.89
07402-IND,2023-10-04,Rajasthan,North,Furniture,Chairs,17791.26,3,3602.26
07403-IND,2023-08-19,Uttar Pradesh,North,Office Supplies,Binders,15166.33,8,2929.52
07404-IND,2023-09-08,Gujarat,West,Furniture,Chairs,15072.37,3,4362.84
07405-IND,2023-06-14,West Bengal,East,Office Supplies,Paper,6391.31,4,1414.63
07406-IND,2023-08-14,Uttar Pradesh,North,Furniture,Chairs,2215.19,1,283.86
07407-IND,2023-03-13,Uttar Pradesh,North,Furniture,Bookcases,5881.78,2,301.41
07408-IND,2023-12-04,Delhi,North,Furniture,Tables,11128.44,2,1187.53
07409-IND,2023-03-24,Gujarat,West,Office Supplies,Pens,4643.81,4,1249.18
07410-IND,2023-05-15,West Bengal,East,Technology,Laptops,19186.08,10,4818.07
07411-IND,2023-12-13,West Bengal,East,Office Supplies,Paper,4613.47,1,692.37
07412-IND,2023-08-13,Rajasthan,North,Technology,Accessories,8468.34,1,2427.31
07413-IND,2023-04-24,Rajasthan,North,Office Supplies,Paper,10421.5,1,3021.88
07414-IND,2023-01-21,Uttar Pradesh,North,Furniture,Bookcases,3624.79,1,289.66
07415-IND,2023-07-13,Delhi,North,Furniture,Chairs,1266.96,10,242.49
07416-IND,2023-02-06,Maharashtra,West,Office Supplies,Binders,18800.98,8,5015.66
07417-IND,2023-10-30,Tamil Nadu,South,Furniture,Tables,19765.02,7,1379.77
07418-IND,2023-06-20,Tamil Nadu,South,Technology,Laptops,3643.38,9,641.71
07419-IND,2023-03-15,Delhi,North,Technology,Accessories,15815.98,9,1063.53
07420-IND,2023-11-07,Uttar Pradesh,North,Furniture,Tables,1907.4,4,96.48
07421-IND,2023-08-31,Delhi,North,Office Supplies,Binders,4155.1,1,1077.49
07422-IND,2023-08-05,Gujarat,West,Office Supplies,Paper,4497.53,4,1027.8
07423-IND,2023-11-16,Maharashtra,West,Furniture,Bookcases,19647.16,4,2144.39
07424-IND,2023-11-01,Gujarat,West,Furniture,Tables,15968.89,7,1129.5
07425-IND,2023-09-12,Maharashtra,West,Office Supplies,Binders,14671.45,5,1822.52
07426-IND,2023-11-15,Gujarat,West,Furniture,Tables,3635.44,2,780.41
07427-IND,2023-09-11,Uttar Pradesh,North,Office Supplies,Paper,1661.76,7,331.79
07428-IND,2023-12-04,Karnataka,South,Office Supplies,Binders,7149.18,7,2094.68
07429-IND,2023-08-13,West Bengal,East,Furniture,Bookcases,2691.43,10,705.84
07430-IND,2023-02-01,Maharashtra,West,Office Supplies,Pens,8153.68,7,1085.54
07431-IND,2023-04-08,Maharashtra,West,Technology,Laptops,11030.51,2,3037.94
07432-IND,2023-09-03,Karnataka,South,Office Supplies,Paper,10673.23,8,2478.05
07433-IND,2023-11-29,Gujarat,West,Technology,Accessories,17943.31,5,4610.13
07434-IND,2023-10-17,Gujarat,West,Furniture,Tables,7137.87,8,526.72
07435-IND,2023-12-15,Gujarat,West,Furniture,Tables,10392.98,1,2611.11
07436-IND,2023-05-06,Maharashtra,West,Technology,Accessories,19811.2,8,3699.59
07437-IND,2023-08-24,West Bengal,East,Technology,Laptops,2468.81,3,712.92
07438-IND,2023-10-12,Maharashtra,West,Office Supplies,Paper,11688.9,1,671.41
07439-IND,2023-10-14,Maharashtra,West,Office Supplies,Paper,17638.19,7,2205.78
07440-IND,2023-07-20,Maharashtra,West,Furniture,Chairs,19323.03,8,4667.79
07441-IND,2023-09-11,Tamil Nadu,South,Technology,Laptops,4361.94,8,880.48
07442-IND,2023-05-15,West Bengal,East,Furniture,Tables,4223.18,5,1057.37
07443-IND,2023-09-03,Maharashtra,West,Office Supplies,Pens,4705.41,8,956.43
07444-IND,2023-05-06,Gujarat,West,Office Supplies,Pens,6243.01,1,423.81
07445-IND,2023-08-08,Maharashtra,West,Technology,Laptops,9386.79,8,574.58
07446-IND,2023-05-10,Karnataka,South,Furniture,Chairs,14824.24,4,4010.46
07447-IND,2023-02-03,Karnataka,South,Technology,Phones,14617.38,9,4062.72
07448-IND,2023-08-27,Uttar Pradesh,North,Technology,Laptops,9702.52,4,943.41
07449-IND,2023-06-29,Uttar Pradesh,North,Office Supplies,Pens,9066.15,5,589.99
07450-IND,2023-03-11,Uttar Pradesh,North,Office Supplies,Paper,5531.96,5,390.29
07451-IND,2023-11-25,Gujarat,West,Office Supplies,Binders,11177.41,6,2816.14
07452-IND,2023-12-22,West Bengal,East,Technology,Laptops,18944.45,9,1683.0
07453-IND,2023-12-05,Karnataka,South,Furniture,Bookcases,9813.71,3,2158.57
07454-IND,2023-11-20,Gujarat,West,Office Supplies,Pens,8630.3,1,665.32
07455-IND,2023-03-04,Rajasthan,North,Technology,Accessories,16033.96,10,4023.14
07456-IND,2023-06-19,Rajasthan,North,Office Supplies,Binders,11164.54,7,1450.81
07457-IND,2023-12-12,Rajasthan,North,Office Supplies,Pens,10984.16,9,2119.26
07458-IND,2023-04-21,Delhi,North,Furniture,Tables,2200.64,9,332.82
07459-IND,2023-07-30,Karnataka,South,Furniture,Tables,2282.35,10,483.65
07460-IND,2023-01-05,West Bengal,East,Furniture,Bookcases,4283.59,9,1026.14
07461-IND,2023-11-02,Tamil Nadu,South,Technology,Laptops,13375.78,2,1604.64
07462-IND,2023-01-31,Delhi,North,Technology,Laptops,3443.35,8,889.67
07463-IND,2023-11-04,Rajasthan,North,Technology,Phones,19102.11,6,2910.7
07464-IND,2023-03-26,Tamil Nadu,South,Furniture,Chairs,14091.57,5,3590.8
07465-IND,2023-12-15,Delhi,North,Furniture,Bookcases,12073.75,6,2062.57
07466-IND,2023-05-26,West Bengal,East,Technology,Accessories,4992.14,5,701.51
07467-IND,2023-02-02,Rajasthan,North,Office Supplies,Binders,7137.44,3,1700.73
07468-IND,2023-05-03,Maharashtra,West,Office Supplies,Pens,4081.58,1,221.6
07469-IND,2023-10-18,Gujarat,West,Furniture,Tables,17994.0,9,3466.94
07470-IND,2023-12-18,Maharashtra,West,Technology,Phones,1554.53,2,431.93
07471-IND,2023-01-25,West Bengal,East,Furniture,Tables,605.42,3,51.57
07472-IND,2023-11-26,Maharashtra,West,Office Supplies,Binders,11360.33,5,676.15
07473-IND,2023-08-15,West Bengal,East,Office Supplies,Paper,13225.18,6,1069.18
07474-IND,2023-10-24,Uttar Pradesh,North,Furniture,Tables,4986.8,7,1052.17
07475-IND,2023-04-06,Rajasthan,North,Technology,Accessories,10604.65,9,2435.92
07476-IND,2023-10-01,Delhi,North,Furniture,Chairs,17553.26,9,2683.87
07477-IND,2023-10-07,Karnataka,South,Office Supplies,Pens,14647.75,4,1764.99
07478-IND,2023-09-27,West Bengal,East,Technology,Accessories,6491.76,4,1029.7
07479-IND,2023-11-25,Tamil Nadu,South,Technology,Phones,18441.93,9,4999.17
07480-IND,2023-10-24,Uttar Pradesh,North,Technology,Accessories,4720.98,9,731.71
07481-IND,2023-04-15,West Bengal,East,Furniture,Tables,7305.06,1,901.95
07482-IND,2023-09-09,Tamil Nadu,South,Office Supplies,Binders,13915.12,3,980.53
07483-IND,2023-12-16,West Bengal,East,Technology,Phones,14158.05,9,4057.26
07484-IND,2023-10-24,West Bengal,East,Technology,Laptops,19604.37,2,4564.39
07485-IND,2023-03-24,Uttar Pradesh,North,Office Supplies,Binders,14434.02,1,3400.78
07486-IND,2023-04-24,Maharashtra,West,Technology,Laptops,8474.05,3,1951.31
07487-IND,2023-11-22,West Bengal,East,Office Supplies,Paper,16075.21,1,4431.23
07488-IND,2023-11-16,Karnataka,South,Furniture,Chairs,15250.67,2,2228.79
07489-IND,2023-10-17,Karnataka,South,Furniture,Tables,3149.73,8,313.45
07490-IND,2023-10-09,West Bengal,East,Technology,Phones,17669.69,10,1152.58
07491-IND,2023-11-22,Rajasthan,North,Technology,Phones,9126.14,10,844.89
07492-IND,2023-03-22,Karnataka,South,Furniture,Chairs,2777.24,6,155.35
07493-IND,2023-07-02,West Bengal,East,Office Supplies,Paper,3292.92,9,330.76
07494-IND,2023-02-28,Gujarat,West,Furniture,Chairs,9630.53,8,1695.59
07495-IND,2023-01-04,Maharashtra,West,Technology,Laptops,16588.45,2,1584.4
07496-IND,2023-02-09,Karnataka,South,Furniture,Chairs,13908.61,1,2371.08
07497-IND,2023-05-21,Tamil Nadu,South,Furniture,Tables,4208.53,2,686.7
07498-IND,2023-12-07,Maharashtra,West,Furniture,Bookcases,9818.03,10,2826.46
07499-IND,2023-07-27,Delhi,North,Furniture,Chairs,16736.8,1,3540.72
07500-IND,2023-07-30,Karnataka,South,Technology,Phones,16715.41,5,3123.06
07501-IND,2023-07-19,Karnataka,South,Furniture,Bookcases,1428.97,5,371.29
07502-IND,2023-09-16,Uttar Pradesh,North,Furniture,Chairs,6457.93,10,1908.8
07503-IND,2023-06-28,Tamil Nadu,South,Technology,Phones,12939.38,4,1792.15
07504-IND,2024-01-01,Maharashtra,West,Office Supplies,Pens,15462.04,10,3410.63
07505-IND,2023-11-05,West Bengal,East,Furniture,Chairs,8685.77,6,1636.79
07506-IND,2023-08-14,Maharashtra,West,Technology,Laptops,16665.92,3,3874.85
07507-IND,2023-08-22,Gujarat,West,Technology,Phones,7561.54,5,500.73
07508-IND,2023-12-01,Gujarat,West,Technology,Laptops,7232.96,4,708.42
07509-IND,2023-11-02,Delhi,North,Technology,Phones,5334.86,9,690.26
07510-IND,2023-02-22,Maharashtra,West,Furniture,Bookcases,8469.49,5,1263.07
07511-IND,2023-08-02,Tamil Nadu,South,Technology,Phones,10550.92,9,2712.34
07512-IND,2023-08-31,Rajasthan,North,Office Supplies,Pens,11185.95,3,2376.56
07513-IND,2023-10-21,Delhi,North,Technology,Laptops,6344.47,3,993.21
07514-IND,2023-11-05,Tamil Nadu,South,Furniture,Tables,16744.32,4,4695.14
07515-IND,2023-09-08,Karnataka,South,Furniture,Tables,9179.0,2,1443.79
07516-IND,2023-09-20,Maharashtra,West,Furniture,Chairs,9435.08,6,2288.91
07517-IND,2023-07-14,Tamil Nadu,South,Furniture,Chairs,12404.26,10,1055.83
07518-IND,2023-05-18,Karnataka,South,Office Supplies,Binders,1876.71,7,342.76
07519-IND,2023-01-12,Delhi,North,Technology,Accessories,17825.98,9,4786.32
07520-IND,2023-11-30,West Bengal,East,Technology,Accessories,12326.47,5,1971.15
07521-IND,2023-10-21,Karnataka,South,Office Supplies,Paper,12399.79,7,2563.66
07522-IND,2023-10-23,Delhi,North,Technology,Accessories,18995.7,4,4169.44
07523-IND,2023-01-25,Rajasthan,North,Office Supplies,Paper,2115.11,3,524.07
07524-IND,2023-11-17,Delhi,North,Office Supplies,Paper,8549.64,8,1993.27
07525-IND,2023-08-01,Delhi,North,Office Supplies,Binders,8877.08,10,1041.15
07526-IND,2023-06-19,Uttar Pradesh,North,Office Supplies,Paper,868.18,5,103.01
07527-IND,2023-03-06,West Bengal,East,Furniture,Bookcases,16443.78,1,3309.97
07528-IND,2023-04-30,West Bengal,East,Technology,Phones,16724.34,10,3530.55
07529-IND,2023-06-20,Uttar Pradesh,North,Office Supplies,Binders,19615.16,7,5331.91
07530-IND,2023-12-09,Karnataka,South,Technology,Accessories,19741.94,10,2478.0
07531-IND,2023-09-24,Tamil Nadu,South,Technology,Phones,2555.7,4,264.14
07532-IND,2023-09-03,Maharashtra,West,Technology,Phones,4443.01,9,645.59
07533-IND,2023-09-08,West Bengal,East,Furniture,Chairs,3895.87,6,523.12
07534-IND,2023-04-14,Rajasthan,North,Office Supplies,Paper,17509.08,8,1025.64
07535-IND,2023-10-28,Maharashtra,West,Furniture,Chairs,3469.49,4,1017.39
07536-IND,2023-12-28,Uttar Pradesh,North,Office Supplies,Pens,10670.91,6,2944.85
07537-IND,2023-07-07,Delhi,North,Technology,Phones,4649.85,10,633.67
07538-IND,2023-06-03,Delhi,North,Technology,Laptops,19493.83,8,1759.91
07539-IND,2023-06-24,Karnataka,South,Furniture,Tables,2495.73,2,363.71
07540-IND,2023-05-18,Tamil Nadu,South,Furniture,Bookcases,15505.03,10,2080.32
07541-IND,2023-02-09,Tamil Nadu,South,Furniture,Bookcases,3034.07,2,600.47
07542-IND,2023-11-06,Tamil Nadu,South,Office Supplies,Binders,5291.0,5,854.44
07543-IND,2023-03-22,Uttar Pradesh,North,Furniture,Tables,12228.49,3,1769.15
07544-IND,2023-04-06,Rajasthan,North,Furniture,Chairs,937.2,6,96.9
07545-IND,2023-08-10,Uttar Pradesh,North,Furniture,Chairs,12128.14,3,1834.88
07546-IND,2023-03-15,Maharashtra,West,Technology,Accessories,15116.88,3,3662.61
07547-IND,2023-02-28,West Bengal,East,Office Supplies,Pens,16538.59,3,2305.97
07548-IND,2023-08-09,Uttar Pradesh,North,Office Supplies,Pens,19268.75,4,5270.15
07549-IND,2023-09-27,Delhi,North,Technology,Laptops,3483.44,5,765.28
07550-IND,2023-09-05,Karnataka,South,Office Supplies,Pens,5067.93,1,867.95
07551-IND,2023-03-19,Uttar Pradesh,North,Furniture,Tables,1874.02,3,289.61
07552-IND,2023-04-21,Rajasthan,North,Technology,Phones,4164.09,7,1145.34
07553-IND,2023-08-23,Tamil Nadu,South,Furniture,Tables,2209.35,5,260.79
07554-IND,2023-11-26,West Bengal,East,Furniture,Tables,9360.88,4,784.14
07555-IND,2023-09-30,Delhi,North,Office Supplies,Binders,11856.59,9,1342.23
07556-IND,2023-11-13,Delhi,North,Furniture,Bookcases,3391.46,7,637.83
07557-IND,2023-04-15,Gujarat,West,Furniture,Chairs,7746.59,2,2222.9
07558-IND,2023-07-14,Delhi,North,Technology,Phones,5047.42,2,1331.92
07559-IND,2023-11-13,Rajasthan,North,Furniture,Bookcases,11713.48,9,2401.15
07560-IND,2023-09-17,Uttar Pradesh,North,Technology,Laptops,17641.8,10,4389.55
07561-IND,2023-09-21,Uttar Pradesh,North,Technology,Phones,17824.44,1,2120.33
07562-IND,2023-06-25,Tamil Nadu,South,Furniture,Chairs,5377.59,9,1138.5
07563-IND,2023-04-24,Gujarat,West,Office Supplies,Paper,12910.49,2,3147.66
07564-IND,2023-07-17,Maharashtra,West,Technology,Laptops,11386.55,6,1108.24
07565-IND,2023-06-15,West Bengal,East,Technology,Laptops,5722.19,2,827.51
07566-IND,2023-10-19,Karnataka,South,Office Supplies,Pens,19847.48,7,2514.42
07567-IND,2023-02-03,Karnataka,South,Furniture,Tables,9761.45,10,1872.22
07568-IND,2023-09-11,Tamil Nadu,South,Office Supplies,Pens,16232.68,4,4671.21
07569-IND,2023-11-05,Tamil Nadu,South,Furniture,Bookcases,9369.31,7,2472.0
07570-IND,2023-03-30,Maharashtra,West,Technology,Laptops,18565.39,4,935.01
07571-IND,2023-12-12,Karnataka,South,Office Supplies,Paper,10129.52,7,993.26
07572-IND,2023-03-21,Karnataka,South,Office Supplies,Paper,887.79,4,81.8
07573-IND,2023-06-08,Maharashtra,West,Technology,Accessories,16483.56,5,4751.47
07574-IND,2023-01-05,West Bengal,East,Technology,Phones,2372.67,7,484.6
07575-IND,2023-06-19,Maharashtra,West,Technology,Laptops,9595.81,8,1557.72
07576-IND,2023-11-28,Maharashtra,West,Furniture,Tables,5746.74,9,1241.73
07577-IND,2023-12-03,Gujarat,West,Furniture,Bookcases,16488.73,2,3621.48
07578-IND,2023-05-31,Maharashtra,West,Office Supplies,Pens,9924.52,1,2316.85
07579-IND,2023-10-07,Gujarat,West,Office Supplies,Pens,17215.52,2,4695.72
07580-IND,2023-01-11,West Bengal,East,Office Supplies,Binders,15969.3,7,3551.35
07581-IND,2023-11-09,Delhi,North,Furniture,Tables,1700.04,1,469.31
07582-IND,2023-07-17,Uttar Pradesh,North,Furniture,Tables,13213.2,9,3389.7
07583-IND,2023-09-08,Delhi,North,Office Supplies,Paper,12169.78,5,659.08
07584-IND,2023-07-24,West Bengal,East,Technology,Laptops,11714.36,9,2018.52
07585-IND,2023-08-25,Delhi,North,Office Supplies,Paper,17909.98,1,2940.21
07586-IND,2023-04-28,Delhi,North,Furniture,Tables,7848.6,6,1245.32
07587-IND,2023-08-12,Delhi,North,Technology,Accessories,4698.34,7,817.17
07588-IND,2023-05-15,Karnataka,South,Office Supplies,Binders,8609.2,8,728.16
07589-IND,2023-08-15,Uttar Pradesh,North,Furniture,Chairs,1151.89,9,76.08
07590-IND,2023-12-15,Gujarat,West,Office Supplies,Paper,7740.33,5,1858.94
07591-IND,2023-06-02,Uttar Pradesh,North,Furniture,Chairs,7883.87,7,1582.05
07592-IND,2023-04-05,West Bengal,East,Technology,Accessories,3602.2,8,771.25
07593-IND,2023-07-24,Uttar Pradesh,North,Office Supplies,Pens,3385.23,6,441.44
07594-IND,2023-10-10,Rajasthan,North,Technology,Phones,5008.47,10,916.45
